title,artist,album,release_date,url,image_url,year,genre,mood
Jayaho Jayaho,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/2vvvtXsultNAsRBOLAxDao,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Nerpumayya,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/0FTIlklN2QHFhvcrZcJRdy,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Chiru Divvega,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/4hPYaxwwA03zhuMH9F8VME,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Bethlahemu,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/2UTYofLEtcOUcOzoFo3MxA,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Nee Maata,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6IaGaR2CLO6yZcM8HSHds8,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Oh Deevanale,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6TyahrZiaffltz6XsdbvmY,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
O Telugu Talli,K Srinu,O Telugu Talli,2007-06-05,https://open.spotify.com/track/3KFH5IfXSgP4OqXawFxHQS,https://i.scdn.co/image/ab67616d0000b27381ddc75552c865639cdee567,2007,Romantic,Happy
Conversation Telugu Nelalu,T. Srinivas,Patalatho Paattaalu - Part 02,2007-04-01,https://open.spotify.com/track/54Zm8vyef1OL8kyZxZwID7,https://i.scdn.co/image/ab67616d0000b2733a2b43fe43d812e861dbef64,2007,Romantic,Happy
Aadav Karma Telugu,S. P. Balasubrahmanyam,Sri Shivaaparadha Kshamapana Sthothiram,2007-10-31,https://open.spotify.com/track/0qRHW3yM9sePqDosmro1u5,https://i.scdn.co/image/ab67616d0000b273bd3ac514f52fffb07f4c317e,2007,Romantic,Happy
Saptha Swara Chanting Telugu,S. P. Balasubrahmanyam,Sri Shivaaparadha Kshamapana Sthothiram,2007-10-31,https://open.spotify.com/track/4pldqo5ZScVzodt0ZYJ4CY,https://i.scdn.co/image/ab67616d0000b273bd3ac514f52fffb07f4c317e,2007,Romantic,Happy
Yenthavaru Gaani - Bhaley Thammudu,Raghu Kunche,Raghu With Love Telugu Remix,2007-08-30,https://open.spotify.com/track/6iH2xh1Fx8zsUxeJypAost,https://i.scdn.co/image/ab67616d0000b2736ec3b004acde7ddac704ce9b,2007,Romantic,Happy
Vaaduka Marachedavela - Pelli Kanuka,Raghu Kunche,Raghu With Love Telugu Remix,2007-08-30,https://open.spotify.com/track/2KJjP3vGJxqPKY05dJtB4Z,https://i.scdn.co/image/ab67616d0000b2736ec3b004acde7ddac704ce9b,2007,Romantic,Happy
Andhala O Chiluka - Letha Manasulu,Raghu Kunche,Raghu With Love Telugu Remix,2007-08-30,https://open.spotify.com/track/2N3ORyhXISWlL4fTtHCXqL,https://i.scdn.co/image/ab67616d0000b2736ec3b004acde7ddac704ce9b,2007,Romantic,Happy
Bhaley Chansuley - Illarikam,Raghu Kunche,Raghu With Love Telugu Remix,2007-08-30,https://open.spotify.com/track/718G726QWtlRMprYOXPyTn,https://i.scdn.co/image/ab67616d0000b2736ec3b004acde7ddac704ce9b,2007,Romantic,Happy
Modhati Peggulo - Sreemanthudu,Raghu Kunche,Raghu With Love Telugu Remix,2007-08-30,https://open.spotify.com/track/4WpYrDNOugUZKkRprLe0sw,https://i.scdn.co/image/ab67616d0000b2736ec3b004acde7ddac704ce9b,2007,Romantic,Happy
O Chinnadana - Nenante Nene,Raghu Kunche,Raghu With Love Telugu Remix,2007-08-30,https://open.spotify.com/track/6eDNikdVBsid52kjZuigYJ,https://i.scdn.co/image/ab67616d0000b2736ec3b004acde7ddac704ce9b,2007,Romantic,Happy
Cheralenu Ninnu,Sankarababu,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/4dHgsgmASQNOnCESWrKmal,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
Chellumannadi,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/7yvHd5KSV20idz2r5xtQXr,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Andam Sandam,A. Anilkumar,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/2gBlYycV8g7qD7U4QOe5nQ,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Balaheenudavu Kaavu,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/3YOLBLZVo9uzq4iIEDDcUw,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Ee Naatee Ee Bandhan,Various Artists,"Kurralu Kurralu-Telugu Film Hits,Vol. 2",2007-01-02,https://open.spotify.com/track/4AfCZhqb7cu9knbwGWXL6T,https://i.scdn.co/image/ab67616d0000b273de22e6cc38b98643bc046158,2007,Romantic,Happy
Valukalla Sinnadana,A. Anilkumar,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/1NCfrei2Y4mfjELfge5QVS,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Anti Chelakigundi Na Manasu,Mahipal,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/7yPyutFvAP80dexGpUiNGT,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
Pillo Pillo Na Rasagullo,Gharjana,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/2U8y44Ops4UuzgorgumIaO,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Pandugulenaka,A. Anilkumar,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/1CRYJgb52aOJDBy7RmPaZW,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Namalu Pettaku,A.Devayya,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/1np5cCVuugL6qZ4MRZsq7v,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Seekatlo Yedavanga,Kannam Srinivas,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/60jjfYVuZnJhcVJBqLiVKD,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Ardhrathiri Swathanthramochi,Mahipal,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/6reoApULsP5DIoxPZWEYIA,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
Devudu Yemichadu,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/0FQ1Dz18Y0rU5bU1Dx4M4A,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Amma Ithade,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6BdT9E94FPwczzGimXpm2f,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Veenula Vindaina,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/2IL5peG4WJenxE3pV26Wd9,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Innalla Ee Lokabadha,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/3Z6L51PUyYa5X4dkAEuzF8,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Pollolla Vadallona,Kannam Srinivas,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/1DR0S6KTD9vYqL2LFexX7S,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Premaye Navajeevanamu,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/4uxCv5Zu0vHYTfMCYNzogb,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Kalavanukunna,Mahipal,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/28UJXqaMhBoqDanEuiXPc6,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
Yedanunnavura Naa Raja,Lilitha Prasad,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/0qmSTQBOseocpAPxbdjH1W,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
Pothandiro Pilla,Srikanth,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/3WGBWm7xpVsp87PLpPW4JH,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
O Pillo Senduramma,A. Anilkumar,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/36nzfnlyElh7QT6fev0ijI,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Oh Lokama,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6KMqS5yxDcwOt2O0Deg3fd,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Chreesthu Rani,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/45BvY5IQIaw5GTXmkl9lDR,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Aa Kodakonallo,Gharjana,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/1Iftj1Jf1GL5c2G1xnI09m,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Nee Padamuthakina,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/0TVVDvXMTpBPCOasdpVA9U,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
O Premamayi,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/0pbMA9GRdXvPoHbpEW9L3C,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Rangu Rangula,Kannam Srinivas,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/7ixeG2jHdTaRSGymdWEhi0,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Vaddante Vemulada,A. Anilkumar,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/6thTbjNyEEABulK8uWAB4M,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Gola Golagunnadi,Sekhar,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/2Ga8rP1iQgdAvSq2GdxQXL,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
College Pori,Prasad,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/7qy3A1RfaFJdxtYGuVq9s4,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
Senduramma,Kannam Srinivas,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/4N62A9mexGDp8UPLgPtFTa,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Ninnitta Marachi,Jadala Ramesh,Valukalla Chinnadana (Telugu),2007-01-01,https://open.spotify.com/track/61Ml0LbbgLQ5DBLFCU61Do,https://i.scdn.co/image/ab67616d0000b2732b3d9c5d9887acfdcd88ba28,2007,Romantic,Happy
O Sevaka,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/2tLucHL494eaL0D4TdOhU3,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Abbabba Emi Andame,A.Devayya,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/6QejRnMxBTECyOHuWDoddh,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Venta Nadiche Neede,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/1xcT6FEgLWPKYNPAZthTHt,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Sanna Jaji Chettu Kinda,Mahipal,Paara Hushar (Telugu),2007-01-01,https://open.spotify.com/track/3ZtCnwZFhlxnSmqTveCurd,https://i.scdn.co/image/ab67616d0000b273a7b6e319f8964bed4af724ab,2007,Romantic,Happy
Induko Sandhekam Vundhke Manq Kalam And Iyyayo Chhettilo,Various Artists,"Kurralu Kurralu-Telugu Film Hits,Vol. 2",2007-01-02,https://open.spotify.com/track/17Pp9LQxV2X6TXMrbT0Mvf,https://i.scdn.co/image/ab67616d0000b273de22e6cc38b98643bc046158,2007,Romantic,Happy
Ghal Ghalluna Gajjela Sundari,Kannam Srinivas,Vaddante Vemulada (Telugu),2007-01-01,https://open.spotify.com/track/1sqhqSPm2Wc4T73teZM0lV,https://i.scdn.co/image/ab67616d0000b27345bbd17b093b3a87ea687d54,2007,Romantic,Happy
Ee Hrudayamlo,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6GfPeqrj1SZAg6bsHVPkbb,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Gudi Godalalo,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6gjODujSXJRwZ3s06sw3M9,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Yehova Mahadeva,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/1IZDKw9WRYJbKUmt1OMVeE,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Ne Nadachina,S. P. Balasubrahmanyam,Prabhuvuku Pranathulu (Telugu),2007-05-20,https://open.spotify.com/track/6x8qDqv5hY3rFBh7xp3mEj,https://i.scdn.co/image/ab67616d0000b27371092203b2abc9eb9677a139,2007,Romantic,Happy
Dhaga Dhaga Merise Andam,Yadagiri,Bhama Vayyari Bhama (Telugu),2007-01-01,https://open.spotify.com/track/4SDIH8EbTDaQb1SHKtalqh,https://i.scdn.co/image/ab67616d0000b27383b503a32cd3e70df192f4b2,2007,Romantic,Happy
Adinave Tokkudu Billa,Jadala Ramesh,Bhama Vayyari Bhama (Telugu),2007-01-01,https://open.spotify.com/track/0b7U4hvTTUChVeG6kd8w7R,https://i.scdn.co/image/ab67616d0000b27383b503a32cd3e70df192f4b2,2007,Romantic,Happy
Karulo Shikarukello,Mallesh,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/4DHCc32CBLkvt2kLexNot9,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Hightec Pori,Jeetendra,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/1rAKGfTBqCxbto0Ud9e6Wm,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Langa Voni Vesukunna,Garjana,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/2QT3MONyOl7MSRt2OPMtnf,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Pillo Naa Rasagullo,Jadala Ramesh,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/5E5CoRpKOROkC7hoee63p2,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Ghal Ghal Gajjela Mararadala,A.Devayya,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/1imlzvXmzblTiWTVBtBQfZ,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Poddutirugudu Puvvuvole,Kannam Srinivas,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/5NCIZQ5Bk5rjlZ69J0bY2z,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Namam Pettu Collegiki,Mallesh,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/0mjO5ol96l0IKhm0mu5EV2,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Akko Nenemi Cheppudu,Lalitha Prasad,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/0xyTrumRnlYbk8Rz1mIK5h,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Na Maatintava Bammardi,Prasad,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/4F0uLD7fjs4nwkAqs1Vrjr,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Maradalu Pilla Manjula,A. Anilkumar,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/7fykiGOKpzv3znuv5QcHSl,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Ardharathiri Aasapadi,Jeetendra,Bhama Vayyari Bhama (Telugu),2007-01-01,https://open.spotify.com/track/4mDSF9wJezCZfaNFMhglWf,https://i.scdn.co/image/ab67616d0000b27383b503a32cd3e70df192f4b2,2007,Romantic,Happy
Are Maghamasamoche Pillo,Jadala Ramesh,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/2S7Kvv0v02kCMniS1MPJNp,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Pakkintilona Paduchandala,Akunuru Devayya,Bhama Vayyari Bhama (Telugu),2007-01-01,https://open.spotify.com/track/3EB0DNQnQN5Ti8BSw5GiPT,https://i.scdn.co/image/ab67616d0000b27383b503a32cd3e70df192f4b2,2007,Romantic,Happy
Pattucheera Kattukunna,Devayya,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/5bRud0PICEonSjYtzedL95,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Veyyi Veyyi Daruveyeh,Mallesh,Bhama Vayyari Bhama (Telugu),2007-01-01,https://open.spotify.com/track/4WZelvh2g7UrrYICI15Yhi,https://i.scdn.co/image/ab67616d0000b27383b503a32cd3e70df192f4b2,2007,Romantic,Happy
Bhama Bhama Antu,Garjana,Bhama Vayyari Bhama (Telugu),2007-01-01,https://open.spotify.com/track/2rvVkSyVD035VbctHBGNdp,https://i.scdn.co/image/ab67616d0000b27383b503a32cd3e70df192f4b2,2007,Romantic,Happy
Daddenakam,Kannam Srinivas,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/5ynXPRciAjRjPLGgFwYds0,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
O Maava Namava,A.Ramadevi,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/2ynJdmKhRIQJf2kiFFGJUs,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Ghal Ghal Gajjela Pori,Jeetendra,Pillo Nee Yalaka (Telugu),2007-01-01,https://open.spotify.com/track/192XjJK2Y6awBCSgwSfXYD,https://i.scdn.co/image/ab67616d0000b273ab5c784089306c5ecf150f15,2007,Romantic,Happy
Rojulenni Maarina,Jeetendra,Pillo Naa Rasagullo (Telugu),2007-01-01,https://open.spotify.com/track/5OgwotxBFUsGelaStBKC7w,https://i.scdn.co/image/ab67616d0000b27384eb02b5065cce7da8f85411,2007,Romantic,Happy
Chalore Chalore (Telugu),Ranjith Govind,Jalsa,2008-02-28,https://open.spotify.com/track/71fCqjqfJz23Bjodiqt4GY,https://i.scdn.co/image/ab67616d0000b27373a5394df2c2e3002d0069bf,2008,Romantic,Happy
Rayini Maatram,Himesh Reshammiya,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28,https://open.spotify.com/track/5pkaQ5pS44JGsA8chmUQzk,https://i.scdn.co/image/ab67616d0000b2734e5ea08766b1c8b4249fe1e3,2008,Romantic,Happy
Mukundha Mukundha,Himesh Reshammiya,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28,https://open.spotify.com/track/0W6rzOcmUJpBMqFZEt7qQM,https://i.scdn.co/image/ab67616d0000b2734e5ea08766b1c8b4249fe1e3,2008,Romantic,Happy
Chalore Chalore(Telugu),Ranjith Govind,Jalsa,2008-02-28,https://open.spotify.com/track/7e0u2LDChvYyKUCT2uFx8h,https://i.scdn.co/image/ab67616d0000b27392ef0562f2ecb23e97950cdb,2008,Romantic,Happy
Loka Nayakuda - Come Dance With Me,Himesh Reshammiya,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28,https://open.spotify.com/track/4hzbbmBuq0xvxXsJhg3Kfc,https://i.scdn.co/image/ab67616d0000b2734e5ea08766b1c8b4249fe1e3,2008,Romantic,Happy
Oh Sanam Ho Sanam,Himesh Reshammiya,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28,https://open.spotify.com/track/4qlt4KNC6TJcbBnZqnHsQW,https://i.scdn.co/image/ab67616d0000b2734e5ea08766b1c8b4249fe1e3,2008,Romantic,Happy
Race Theme,Pritam,Race Telugu (Original Motion Picture Soundtrack),2008-03-23,https://open.spotify.com/track/46xvhuNlOcY9qBJlOPIL4W,https://i.scdn.co/image/ab67616d0000b273582d64f804691baee823342d,2008,Romantic,Happy
Oh Sanam Ho Sanam - DJ Mix,Himesh Reshammiya,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28,https://open.spotify.com/track/1qbwy00RLomClMji6GDCyB,https://i.scdn.co/image/ab67616d0000b2734e5ea08766b1c8b4249fe1e3,2008,Romantic,Happy
Ka Katukaki,Himesh Reshammiya,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28,https://open.spotify.com/track/1ofe1OGnlzESxuS3kuCSpG,https://i.scdn.co/image/ab67616d0000b2734e5ea08766b1c8b4249fe1e3,2008,Romantic,Happy
Gana Ganamunaku,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/4j4BrGyDNQwKRQSmjEA5k7,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Jagamulanele,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/6eACzeaMrvyS9ztbyUNLPe,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Om Om Om (Ninnu Nammi),Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/5EKIBmQqi4hqQ7vQmL1oxp,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Dattaavadhuta,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/2IY5CD7gotCKyCyTmZGey3,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Nagabhusha,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/0AWVzgktjaX1di56LrXYNq,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Edukondalaswami,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/0PA8Pl6aV4X0BzwAkKo7jB,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Gurudhikkarapu,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25,https://open.spotify.com/track/6So8bcC1gZ8ADUj7J6mjMk,https://i.scdn.co/image/ab67616d0000b2738b47f7a3945033a6d721d917,2008,Romantic,Happy
Nadireyi Ee Jmulo(Instrumental),S. Rajeswara Rao,Instrumental Namo Venkatesha Telugu Songs,2008-12-01,https://open.spotify.com/track/4JEkCSK9O2rUi1d6UJpnCH,https://i.scdn.co/image/ab67616d0000b273b022cd4f8daedd3495f53687,2008,Romantic,Happy
Sesha Sailavasa(Instrumental),Pendyala Nageswara Rao,Instrumental Namo Venkatesha Telugu Songs,2008-12-01,https://open.spotify.com/track/1fcUUiOIVL3XlfupB1ctg7,https://i.scdn.co/image/ab67616d0000b273b022cd4f8daedd3495f53687,2008,Romantic,Happy
Aura Meditation - Telugu,Sri Sri Ravi Shankar,Aura Meditation - Telugu,2008-01-01,https://open.spotify.com/track/16Qjmz9KLd0RGDaJiixEKr,https://i.scdn.co/image/ab67616d0000b273ec5b0cf22c900a80c0fbce62,2008,Romantic,Happy
